rank,name,profile,uid,changesets,map_changes,countries,nodes.create,nodes.modify,nodes.delete,ways.create,ways.modify,ways.delete,relations.create,relations.modify,relations.delete,poi.create,poi.modify,building.create,building.modify,highway.create,highway.modify,waterway.create,waterway.modify,amenity.create,amenity.modify,tags_create,tags_modify,hashtags,start_date,end_date
1460,Mingwei,https://www.openstreetmap.org/user/Mingwei,14152086,6,352,United States of America,115,104,14,19,95,2,0,3,0,10,10,1,10,20,84,0,0,3,1,"{""highway"": 20, ""service"": 10, ""surface"": 8, ""oneway"": 6, ""barrier"": 5, ""tactile_paving"": 5, ""kerb"": 4, ""wheelchair"": 4, ""amenity"": 3, ""footway"": 3, ""tiger:cfcc"": 2, ""tiger:county"": 2, ""tiger:name_base"": 2, ""tiger:name_type"": 2, ""access"": 2, ""name"": 2, ""crossing"": 2, ""crossing:markings"": 2, ""lanes"": 2, ""kerb:height"": 1, ""tiger:reviewed"": 1, ""operator"": 1, ""operator:type"": 1, ""crossing:island"": 1, ""building"": 1, ""name_1"": 1, ""sidewalk"": 1, ""tiger:name_base_1"": 1, ""tiger:name_direction_prefix"": 1, ""tiger:name_type_1"": 1}","{""highway"": 84, ""surface"": 74, ""oneway"": 61, ""name"": 58, ""lanes"": 57, ""tiger:county"": 54, ""tiger:name_base"": 54, ""tiger:cfcc"": 52, ""tiger:name_type"": 45, ""tiger:reviewed"": 42, ""sidewalk"": 40, ""name_1"": 19, ""tiger:name_base_1"": 19, ""tiger:name_direction_prefix"": 19, ""tiger:name_type_1"": 19, ""turn:lanes"": 18, ""ref"": 11, ""bridge"": 10, ""destination"": 10, ""layer"": 10, ""building"": 10, ""addr:housenumber"": 9, ""addr:street"": 9, ""bicycle"": 9, ""hgv"": 9, ""hgv:state_network"": 9, ""maxspeed"": 9, ""source:hgv:state_network"": 9, ""tactile_paving"": 8, ""kerb"": 7, ""cycleway:right"": 7, ""barrier"": 6, ""leisure"": 6, ""access"": 6, ""crossing"": 5, ""wheelchair"": 5, ""footway"": 5, ""sport"": 5, ""destination:ref"": 4, ""cycleway:left"": 4, ""operator"": 3, ""crossing:island"": 3, ""crossing:markings"": 3, ""type"": 3, ""junction:ref"": 2, ""opening_hours"": 2, ""destination:lanes"": 2, ""cycleway:left:oneway"": 2, ""lit"": 2, ""maxspeed:type"": 2, ""oneway:bicycle"": 2, ""cycleway"": 2, ""fee"": 2, ""from"": 2, ""network"": 2, ""network:wikidata"": 2, ""payment:cash"": 2, ""payment:clipper"": 2, ""payment:prepaid_ticket"": 2, ""public_transport:version"": 2, ""route"": 2, ""to"": 2, ""direction"": 1, ""stop"": 1, ""traffic_sign"": 1, ""maxspeed:advisory"": 1, ""amenity"": 1, ""atm"": 1, ""brand"": 1, ""brand:wikidata"": 1, ""brand:wikipedia"": 1, ""drive_through"": 1, ""short_name"": 1, ""courts"": 1, ""ele"": 1, ""gnis:county_id"": 1, ""gnis:created"": 1, ""gnis:feature_id"": 1, ""gnis:state_id"": 1, ""operator:type"": 1, ""addr:city"": 1, ""addr:postcode"": 1, ""fixme"": 1, ""turn:lanes:forward"": 1, ""lanes:backward"": 1, ""lanes:forward"": 1, ""turn:lanes:backward"": 1, ""gtfs_direction_id"": 1, ""gtfs_route_id"": 1, ""network:wikipedia"": 1, ""via"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1461,TripleBee,https://www.openstreetmap.org/user/TripleBee,497177,5,352,France,169,132,4,14,30,0,0,3,0,9,11,0,0,16,35,0,0,0,2,"{""highway"": 16, ""name"": 14, ""maxspeed"": 14, ""surface"": 14, ""lanes"": 13, ""oneway"": 13, ""ref"": 13, ""source"": 5, ""traffic_sign"": 3, ""historic"": 3, ""crossing"": 2, ""crossing:island"": 2, ""tactile_paving"": 2, ""traffic_calming"": 2, ""leaf_cycle"": 1, ""leaf_type"": 1, ""natural"": 1, ""maxweight"": 1, ""cycleway:both"": 1, ""priority"": 1}","{""highway"": 35, ""surface"": 27, ""ref"": 26, ""maxspeed"": 24, ""name"": 23, ""lanes"": 22, ""oneway"": 22, ""source"": 16, ""cycleway:both"": 13, ""maxweight"": 7, ""crossing"": 5, ""crossing:island"": 5, ""tactile_paving"": 5, ""traffic_sign"": 4, ""bridge"": 3, ""layer"": 3, ""network"": 3, ""route"": 3, ""type"": 3, ""amenity"": 2, ""brand"": 1, ""brand:wikidata"": 1, ""brand:wikipedia"": 1, ""fuel:diesel"": 1, ""fuel:octane_95"": 1, ""fuel:octane_98"": 1, ""ref:FR:prix-carburants"": 1, ""shop"": 1, ""button_operated"": 1, ""crossing_ref"": 1, ""traffic_calming"": 1, ""maxspeed:type"": 1, ""operator"": 1, ""osmc:symbol"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1462,Ryan081211,https://www.openstreetmap.org/user/Ryan081211,17102561,1,351,Brazil,338,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""natural"": 10, ""landuse"": 3}",{},,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1463,Tedd Santana,https://www.openstreetmap.org/user/Tedd%20Santana,385026,1,351,Brazil,55,237,32,1,25,1,0,0,0,0,0,0,0,1,10,0,4,0,0,"{""highway"": 1, ""surface"": 1}","{""source"": 18, ""highway"": 10, ""surface"": 8, ""landuse"": 6, ""oneway"": 4, ""waterway"": 4, ""name"": 3, ""leaf_cycle"": 3, ""leaf_type"": 3, ""natural"": 3, ""genus"": 2, ""produce"": 2, ""trees"": 2, ""intermittent"": 2, ""layer"": 1, ""tunnel"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1464,RationalDecay,https://www.openstreetmap.org/user/RationalDecay,10127011,17,351,Syrian Arab Republic,179,114,10,38,9,1,0,0,0,0,0,38,7,0,0,0,0,0,0,"{""building"": 38}","{""building"": 7, ""landuse"": 1, ""barrier"": 1}","#hotosm-project-14232,#TürkiyeEQ060223,#Syria,#AKDN,#OMHAP,#MissingMaps",2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1465,kasmar00,https://www.openstreetmap.org/user/kasmar00,4052940,2,350,Poland,172,71,1,63,42,0,1,0,0,0,21,0,1,1,1,0,0,2,7,"{""indoor"": 63, ""level"": 63, ""ref"": 42, ""room"": 40, ""ref:building"": 14, ""name"": 9, ""laboratory"": 6, ""wheelchair"": 3, ""amenity"": 2, ""fee"": 2, ""toilets:position"": 2, ""description"": 1, ""male"": 1, ""female"": 1, ""material"": 1, ""access"": 1, ""covered"": 1, ""highway"": 1, ""incline"": 1, ""lit"": 1, ""type"": 1}","{""indoor"": 52, ""level"": 52, ""amenity"": 7, ""fee"": 7, ""toilets:position"": 7, ""wheelchair"": 6, ""room"": 6, ""ref"": 5, ""name"": 5, ""stairs"": 3, ""laboratory"": 3, ""building:levels"": 2, ""male"": 2, ""female"": 2, ""building"": 1, ""layer"": 1, ""roof:shape"": 1, ""building:part"": 1, ""highway"": 1, ""unisex"": 1, ""ref:building"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1466,mohdghor,https://www.openstreetmap.org/user/mohdghor,13795319,5,350,Syrian Arab Republic,290,4,0,55,1,0,0,0,0,0,0,55,0,0,1,0,0,0,0,"{""building"": 55}","{""highway"": 1}","#hotosm-project-14232,#TürkiyeEQ060223,#Syria,#AKDN,#OMHAP,#MissingMaps",2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1467,keira700,https://www.openstreetmap.org/user/keira700,17636430,5,350,Syrian Arab Republic,278,1,0,69,2,0,0,0,0,0,0,69,2,0,0,0,0,0,0,"{""building"": 69}","{""building"": 2}","#hotosm-project-14232,#TürkiyeEQ060223,#Syria,#AKDN,#OMHAP,#MissingMaps",2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1468,luismilojo,https://www.openstreetmap.org/user/luismilojo,18224749,6,350,Spain,252,13,3,54,28,0,0,0,0,6,4,0,0,59,30,0,0,0,0,"{""highway"": 59, ""footway"": 16, ""crossing"": 13, ""barrier"": 1, ""access"": 1, ""tracktype"": 1}","{""highway"": 30, ""surface"": 16, ""tracktype"": 11, ""oneway"": 8, ""name"": 7, ""source"": 5, ""maxspeed"": 5, ""crossing"": 3, ""mtb:scale"": 3, ""motor_vehicle"": 2, ""lanes"": 2, ""source:date"": 2, ""barrier"": 1, ""bicycle"": 1, ""foot"": 1, ""lit"": 1, ""maxheight"": 1, ""ref"": 1, ""landuse"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1469,GeoSquirrel,https://www.openstreetmap.org/user/GeoSquirrel,9558816,3,350,Syrian Arab Republic,230,69,8,39,2,2,0,0,0,0,0,38,1,1,0,0,0,0,0,"{""building"": 38, ""highway"": 1}","{""landuse"": 1, ""building"": 1}","#hotosm-project-14232,#TürkiyeEQ060223,#Syria,#AKDN,#OMHAP,#MissingMaps",2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1470,FussyViking,https://www.openstreetmap.org/user/FussyViking,1505651,1,349,United States of America,196,106,12,13,21,1,0,0,0,0,1,0,0,12,21,0,0,0,0,"{""highway"": 12, ""service"": 9, ""name"": 2, ""surface"": 2, ""natural"": 1}","{""highway"": 21, ""service"": 13, ""name"": 5, ""surface"": 4, ""tiger:cfcc"": 4, ""tiger:county"": 4, ""tiger:reviewed"": 4, ""name_1"": 1, ""ref"": 1, ""tiger:name_base"": 1, ""tiger:name_base_1"": 1, ""tiger:name_type"": 1, ""boundary"": 1, ""source"": 1, ""oneway"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1471,Andrew Chilembwe,https://www.openstreetmap.org/user/Andrew%20Chilembwe,16517649,2,348,Malawi,127,184,5,28,3,1,0,0,0,0,0,28,1,0,0,0,2,0,0,"{""building"": 28}","{""waterway"": 2, ""building"": 1}","#lovemaps,#28for28,#hot,#osm-project-2022,#mqpping-Mangochi-turn-off,#MUBAS-youthmappers",2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1472,wvdp,https://www.openstreetmap.org/user/wvdp,436419,28,348,"United States of America,Pakistan,Canada,Argentina",118,98,61,29,36,1,0,5,0,0,38,18,1,1,12,8,4,0,10,"{""building"": 18, ""source"": 8, ""waterway"": 8, ""name"": 5, ""layer"": 4, ""tunnel"": 4, ""aeroway"": 2, ""highway"": 1, ""access"": 1, ""aerodrome:type"": 1, ""anac"": 1, ""icao"": 1, ""operator"": 1, ""phone"": 1, ""wikidata"": 1}","{""name"": 55, ""aeroway"": 35, ""source"": 24, ""wikidata"": 23, ""operator"": 17, ""wikipedia"": 15, ""ref"": 14, ""ele"": 13, ""faa"": 13, ""highway"": 12, ""gnis:county_name"": 11, ""gnis:created"": 11, ""gnis:feature_id"": 11, ""gnis:feature_type"": 11, ""addr:state"": 10, ""name:en"": 10, ""amenity"": 10, ""surface"": 9, ""website"": 8, ""tclid"": 7, ""attribution"": 7, ""geobase:acquisitionTechnique"": 7, ""lanes"": 7, ""man_made"": 6, ""brand"": 5, ""brand:en"": 5, ""brand:ur"": 5, ""brand:wikidata"": 5, ""name:ar"": 5, ""name:ur"": 5, ""location"": 5, ""length"": 5, ""network"": 5, ""network:wikidata"": 5, ""type"": 5, ""iata"": 4, ""internet_access"": 4, ""name:fr"": 4, ""brand:wikipedia"": 4, ""waterway"": 4, ""public_transport:version"": 4, ""roundtrip"": 4, ""route"": 4, ""icao"": 3, ""operator:type"": 3, ""addr:city"": 3, ""addr:postcode"": 3, ""public_transport"": 3, ""brand:ar"": 3, ""brand:wikipedia:ur"": 3, ""operator:wikidata"": 3, ""tiger:cfcc"": 3, ""tiger:county"": 3, ""tiger:reviewed"": 3, ""alt_name:en"": 3, ""geobase:routeName1:en"": 3, ""layer"": 3, ""substance"": 3, ""usage"": 3, ""disused:aeroway"": 2, ""note"": 2, ""place"": 2, ""access"": 2, ""healthcare"": 2, ""bus"": 2, ""atm"": 2, ""brand:website"": 2, ""name:pnb"": 2, ""name:sd"": 2, ""phone"": 2, ""pipeline"": 2, ""addr:housenumber"": 2, ""addr:street"": 2, ""abandoned:aeroway"": 1, ""aerodrome:type"": 1, ""historic"": 1, ""historic:civilization"": 1, ""ruins"": 1, ""status"": 1, ""gnis:edited"": 1, ""ctaf"": 1, ""name_1"": 1, ""unicom"": 1, ""source_ref"": 1, ""monitoring:weather"": 1, ""monitoring_station"": 1, ""radar"": 1, ""source:pkey"": 1, ""tower:type"": 1, ""weather:radar"": 1, ""start_date"": 1, ""description"": 1, ""railway"": 1, ""emergency"": 1, ""drive_through"": 1, ""brand:wikipedia:ar"": 1, ""name:de"": 1, ""brand:ks"": 1, ""brand:pa"": 1, ""brand:pnb"": 1, ""name:ks"": 1, ""name:pa"": 1, ""short_name"": 1, ""short_name:en"": 1, ""short_name:ur"": 1, ""addr:province"": 1, ""width"": 1, ""barrier"": 1, ""internet_access:fee"": 1, ""wheelchair"": 1, ""ANAC"": 1, ""name:es"": 1, ""name:pt"": 1, ""old_name"": 1, ""maxspeed"": 1, ""bridge"": 1, ""plant:method"": 1, ""plant:output:electricity"": 1, ""plant:source"": 1, ""power"": 1, ""building"": 1, ""diameter"": 1, ""route_master"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1473,doppel-b,https://www.openstreetmap.org/user/doppel-b,1913066,29,348,Germany,108,44,5,27,163,1,0,0,0,14,4,17,45,6,114,0,0,17,5,"{""amenity"": 17, ""building"": 17, ""bicycle_parking"": 6, ""capacity"": 6, ""covered"": 6, ""highway"": 6, ""name"": 5, ""material"": 4, ""lit"": 4, ""surface"": 4, ""backrest"": 3, ""sidewalk"": 3, ""name:etymology:wikidata"": 3, ""cycleway:both"": 3, ""maxheight"": 2, ""source"": 2, ""maxspeed:type"": 2, ""sidewalk:both:surface"": 2, ""smoothness"": 2, ""check_date"": 1, ""operator"": 1, ""vending"": 1, ""leisure"": 1, ""waste"": 1, ""lane_markings"": 1, ""service"": 1, ""lanes"": 1, ""maxspeed"": 1}","{""highway"": 114, ""surface"": 95, ""name"": 90, ""maxspeed:type"": 57, ""lanes"": 55, ""name:etymology:wikidata"": 51, ""maxspeed"": 45, ""building"": 45, ""addr:housenumber"": 40, ""addr:street"": 40, ""building:levels"": 39, ""lit"": 38, ""addr:postcode"": 38, ""roof:levels"": 38, ""roof:shape"": 38, ""sidewalk"": 37, ""addr:city"": 37, ""source"": 33, ""oneway"": 28, ""smoothness"": 26, ""name:etymology"": 22, ""cycleway:both"": 21, ""sidewalk:left"": 16, ""sidewalk:right"": 16, ""access:N3"": 12, ""ref"": 12, ""turn:lanes"": 11, ""turn:lanes:backward"": 9, ""maxheight"": 7, ""sidewalk:both:surface"": 7, ""lanes:forward"": 7, ""service"": 7, ""sidewalk:right:surface"": 6, ""lanes:backward"": 6, ""turn:lanes:forward"": 6, ""amenity"": 5, ""access"": 4, ""bicycle"": 3, ""foot"": 3, ""hgv"": 3, ""junction"": 3, ""addr:country"": 3, ""barrier"": 2, ""sidewalk:both"": 2, ""cycleway"": 2, ""bdouble"": 2, ""level"": 2, ""tunnel"": 2, ""placement"": 2, ""parking"": 2, ""crossing:barrier"": 1, ""railway"": 1, ""cycle_barrier"": 1, ""horse"": 1, ""motor_vehicle"": 1, ""backrest"": 1, ""historic"": 1, ""material"": 1, ""wikidata"": 1, ""wikipedia"": 1, ""bollard"": 1, ""layer"": 1, ""lane_markings"": 1, ""cycleway:left"": 1, ""cycleway:right"": 1, ""cycleway:surface"": 1, ""segregated"": 1, ""agricultural"": 1, ""maxweight"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1474,Zeppelin001,https://www.openstreetmap.org/user/Zeppelin001,810519,9,348,Germany,162,41,73,50,6,16,0,0,0,0,0,46,1,0,2,0,0,0,0,"{""building"": 46, ""addr:city"": 41, ""addr:housenumber"": 41, ""addr:postcode"": 41, ""addr:street"": 39, ""place"": 3, ""landuse"": 1}","{""highway"": 2, ""surface"": 2, ""area:highway"": 2, ""maxspeed"": 1, ""name"": 1, ""bicycle"": 1, ""segregated"": 1, ""addr:city"": 1, ""addr:housenumber"": 1, ""addr:postcode"": 1, ""addr:street"": 1, ""building"": 1, ""source"": 1, ""place"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1475,hockieSC,https://www.openstreetmap.org/user/hockieSC,16478689,31,346,Germany,4,7,0,5,314,0,0,16,0,1,6,0,113,5,201,0,0,0,2,"{""highway"": 5, ""name"": 4, ""lit"": 3, ""sidewalk"": 2, ""surface"": 2, ""craft"": 1, ""motor_vehicle"": 1, ""smoothness"": 1, ""tracktype"": 1, ""cycleway:both"": 1, ""maxspeed:type"": 1}","{""highway"": 201, ""surface"": 187, ""name"": 150, ""building"": 113, ""lit"": 105, ""sidewalk"": 102, ""smoothness"": 83, ""source"": 65, ""addr:housenumber"": 64, ""maxspeed"": 52, ""maxspeed:type"": 43, ""cycleway:both"": 40, ""ref"": 38, ""tracktype"": 37, ""bicycle"": 33, ""addr:street"": 32, ""maxspeed:source"": 27, ""motor_vehicle"": 24, ""lanes"": 24, ""source:maxspeed"": 19, ""foot"": 17, ""lane_markings"": 17, ""overtaking"": 16, ""network"": 16, ""route"": 16, ""type"": 16, ""roundtrip"": 12, ""segregated"": 9, ""operator"": 8, ""check_date:surface"": 6, ""width"": 6, ""hgv"": 6, ""sidewalk:left:surface"": 6, ""lanes:backward"": 6, ""lanes:forward"": 6, ""maxheight"": 6, ""maxspeed:backward"": 5, ""maxspeed:forward"": 5, ""description"": 4, ""shoulder"": 4, ""crossing"": 3, ""crossing:island"": 3, ""tactile_paving"": 3, ""check_date:smoothness"": 3, ""leaf_type"": 3, ""turn:lanes:forward"": 3, ""turn:lanes:backward"": 3, ""check_date"": 2, ""amenity"": 2, ""est_width"": 2, ""bridge"": 2, ""sidewalk:left:foot"": 2, ""sidewalk:left:smoothness"": 2, ""sidewalk:left:traffic_sign"": 2, ""natural"": 2, ""traffic_sign"": 2, ""from"": 2, ""to"": 2, ""disused:amenity"": 1, ""disused:cuisine"": 1, ""disused:name"": 1, ""barrier"": 1, ""cycle_barrier"": 1, ""button_operated"": 1, ""backrest"": 1, ""material"": 1, ""check_date:collection_times"": 1, ""collection_times"": 1, ""post_box:type"": 1, ""layer"": 1, ""vehicle"": 1, ""check_date:tracktype"": 1, ""landuse"": 1, ""sidewalk:left"": 1, ""sidewalk:right"": 1, ""class:bicycle"": 1, ""content"": 1, ""man_made"": 1, ""tunnel"": 1, ""cycleway:left"": 1, ""cycleway:right"": 1, ""cycleway:right:oneway"": 1, ""sidewalk:right:bicycle"": 1, ""sidewalk:right:foot"": 1, ""sidewalk:right:oneway"": 1, ""sidewalk:right:smoothness"": 1, ""sidewalk:right:surface"": 1, ""sidewalk:right:traffic_sign"": 1, ""building:levels"": 1, ""horse"": 1, ""cycleway:oneway"": 1, ""contact:website"": 1, ""length"": 1, ""wikidata"": 1, ""wikipedia"": 1, ""note:name"": 1, ""distance"": 1, ""symbol"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1476,JochenB,https://www.openstreetmap.org/user/JochenB,71555,1,346,Germany,141,150,6,17,32,0,0,0,0,0,2,8,7,9,16,0,1,0,0,"{""highway"": 9, ""building"": 8, ""service"": 6, ""surface"": 2, ""tracktype"": 1}","{""highway"": 16, ""surface"": 8, ""building"": 7, ""name"": 5, ""landuse"": 5, ""addr:housenumber"": 5, ""addr:street"": 5, ""bicycle"": 4, ""foot"": 4, ""smoothness"": 4, ""tracktype"": 4, ""service"": 3, ""natural"": 3, ""abandoned:railway"": 2, ""cycleway:both"": 2, ""ref"": 2, ""sidewalk"": 2, ""width"": 2, ""bus"": 2, ""oneway:bus"": 2, ""barrier"": 1, ""lane_markings"": 1, ""lanes"": 1, ""lit"": 1, ""maxspeed"": 1, ""source:maxspeed"": 1, ""waterway"": 1, ""access"": 1, ""embankment"": 1, ""railway"": 1, ""railway:gauge"": 1, ""railway:note"": 1, ""railway:wikipedia"": 1, ""segregated"": 1, ""wikipedia"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1477,aldoct,https://www.openstreetmap.org/user/aldoct,923271,7,346,"Italy,New Zealand",158,105,28,22,25,5,2,0,1,2,10,3,2,5,9,0,1,3,7,"{""barrier"": 10, ""highway"": 5, ""amenity"": 3, ""building"": 3, ""access"": 2, ""fee"": 2, ""maxweight"": 2, ""parking"": 2, ""man_made"": 2, ""tracktype"": 2, ""landuse"": 2, ""type"": 2, ""laundry_service"": 1, ""self_service"": 1, ""shop"": 1, ""wheelchair"": 1, ""surface"": 1, ""sac_scale"": 1, ""layer"": 1}","{""name"": 11, ""highway"": 9, ""amenity"": 7, ""surface"": 6, ""shop"": 5, ""access"": 5, ""fee"": 5, ""parking"": 5, ""brand"": 4, ""brand:wikidata"": 4, ""natural"": 4, ""addr:housenumber"": 3, ""addr:street"": 3, ""landuse"": 3, ""maxweight"": 3, ""lit"": 3, ""brand:wikipedia"": 2, ""place"": 2, ""oneway"": 2, ""building"": 2, ""atm"": 1, ""drive_through"": 1, ""operator"": 1, ""cuisine"": 1, ""internet_access"": 1, ""takeaway"": 1, ""barrier"": 1, ""intermittent"": 1, ""waterway"": 1, ""tourism"": 1, ""website"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1478,Pigeon7,https://www.openstreetmap.org/user/Pigeon7,17740159,1,345,Poland,183,55,46,54,7,0,0,0,0,0,1,0,0,2,1,0,0,0,0,"{""landuse"": 46, ""natural"": 6, ""highway"": 2, ""service"": 2, ""water"": 1}","{""landuse"": 6, ""addr:city:simc"": 1, ""addr:housenumber"": 1, ""addr:place"": 1, ""addr:postcode"": 1, ""source:addr"": 1, ""highway"": 1, ""lanes"": 1, ""surface"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1479,IsidroCastejon,https://www.openstreetmap.org/user/IsidroCastejon,18215409,14,345,Spain,306,3,2,14,20,0,0,0,0,0,0,0,0,14,16,0,0,0,0,"{""highway"": 14, ""surface"": 12, ""tracktype"": 12, ""bridge"": 1, ""layer"": 1}","{""highway"": 16, ""tracktype"": 9, ""surface"": 7, ""power"": 3, ""source"": 3, ""source:date"": 2, ""generator:method"": 2, ""cables"": 1, ""operator"": 1, ""operator:short"": 1, ""operator:wikidata"": 1, ""operator:wikipedia"": 1, ""voltage"": 1, ""landuse"": 1, ""leaf_type"": 1, ""bridge"": 1, ""layer"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1480,dentonny,https://www.openstreetmap.org/user/dentonny,4198737,4,345,Belgium,136,15,0,13,179,0,0,2,0,13,10,1,4,2,173,2,1,4,4,"{""mapillary"": 5, ""natural"": 5, ""man_made"": 5, ""leisure"": 4, ""amenity"": 4, ""layer"": 3, ""backrest"": 2, ""material"": 2, ""covered"": 2, ""highway"": 2, ""surface"": 2, ""waterway"": 2, ""width"": 2, ""water"": 2, ""access"": 1, ""capacity:seated"": 1, ""capacity:urinal"": 1, ""note"": 1, ""toilets:handwashing"": 1, ""toilets:paper_supplied"": 1, ""toilets:position"": 1, ""colour"": 1, ""marker"": 1, ""operator"": 1, ""ref"": 1, ""barrier"": 1, ""landuse"": 1, ""bridge"": 1, ""tunnel"": 1, ""building"": 1}","{""highway"": 173, ""name"": 169, ""name:etymology:wikidata"": 167, ""maxspeed"": 155, ""oneway"": 72, ""surface"": 60, ""bicycle"": 46, ""oneway:bicycle"": 25, ""cycleway:right"": 20, ""oneway:mofa"": 17, ""oneway:moped"": 17, ""lanes"": 13, ""cycleway"": 12, ""foot"": 12, ""ref"": 11, ""lit"": 7, ""bridge"": 7, ""layer"": 7, ""sidewalk"": 6, ""material"": 5, ""image"": 5, ""access"": 5, ""mofa"": 5, ""moped"": 5, ""smoothness"": 5, ""traffic_sign"": 5, ""leisure"": 4, ""amenity"": 4, ""bridge:material"": 4, ""bridge:name"": 4, ""bridge:structure"": 4, ""building"": 4, ""service"": 4, ""mapillary"": 3, ""source"": 3, ""description"": 3, ""wikimedia_commons"": 3, ""barrier"": 2, ""backrest"": 2, ""seats:separated"": 2, ""maxheight"": 2, ""cyclestreet"": 2, ""motor_vehicle"": 2, ""overtaking:motor_vehicle"": 2, ""surface:colour"": 2, ""cycleway:left"": 2, ""landuse"": 2, ""OnroerendErfgoed:criteria"": 2, ""addr:housenumber"": 2, ""addr:street"": 2, ""heritage"": 2, ""heritage:operator"": 2, ""heritage:website"": 2, ""historic"": 2, ""ref:OnroerendErfgoed"": 2, ""start_date"": 2, ""type"": 2, ""bollard"": 1, ""covered"": 1, ""emergency"": 1, ""indoor"": 1, ""capacity:seated"": 1, ""capacity:urinal"": 1, ""fee"": 1, ""note"": 1, ""toilets:handwashing"": 1, ""toilets:paper_supplied"": 1, ""toilets:position"": 1, ""oneway:psv"": 1, ""hgv"": 1, ""alt_name"": 1, ""architect"": 1, ""architect:wikidata"": 1, ""turn:lanes"": 1, ""waterway"": 1, ""width"": 1, ""addr:city"": 1, ""network"": 1, ""network:type"": 1, ""route"": 1}","#MapComplete,#toerisme_vlaanderen,#etymology",2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
1481,ntilley905,https://www.openstreetmap.org/user/ntilley905,10580556,1,345,,250,7,0,55,33,0,0,0,0,1,1,0,0,43,33,0,0,0,0,"{""highway"": 43, ""service"": 38, ""leisure"": 12, ""access"": 11, ""outdoor"": 9, ""maxspeed"": 4, ""name"": 4, ""tiger:cfcc"": 4, ""tiger:county"": 4, ""tiger:name_base"": 4, ""tiger:name_direction_prefix"": 4, ""tiger:name_type"": 4, ""sport"": 3, ""barrier"": 1, ""surface"": 1}","{""highway"": 33, ""maxspeed"": 25, ""name"": 25, ""tiger:cfcc"": 23, ""tiger:county"": 23, ""tiger:name_base"": 22, ""tiger:name_type"": 22, ""tiger:name_direction_prefix"": 20, ""access"": 20, ""service"": 4, ""tiger:reviewed"": 3, ""surface"": 2, ""barrier"": 1, ""lanes"": 1, ""tiger:name_direction_suffix"": 1}",,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00
