rank,name,profile,uid,changesets,map_changes,countries,editors,nodes.create,nodes.modify,nodes.delete,ways.create,ways.modify,ways.delete,relations.create,relations.modify,relations.delete,poi.create,poi.modify,building.create,building.modify,highway.create,highway.modify,waterway.create,waterway.modify,amenity.create,amenity.modify,tags_create,tags_modify,hashtags,start_date,end_date
2768,Polarmetrie,https://www.openstreetmap.org/user/Polarmetrie,13726025,4,34,Germany,iD 2.25.1,10,3,10,5,5,1,0,0,0,0,0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,"{""highway"": 5, ""tracktype"": 2, ""source"": 1}","{""highway"": 5, ""tracktype"": 5, ""access"": 3, ""source"": 3, ""service"": 1, ""surface"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2769,Scandinave,https://www.openstreetmap.org/user/Scandinave,2227812,1,34,France,iD 2.25.1,10,8,6,3,6,1,0,0,0,0,0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""building"": 3, ""source"": 3, ""addr:city"": 2, ""addr:housenumber"": 2, ""addr:postcode"": 2, ""addr:street"": 2, ""building:levels"": 2, ""wall"": 1}","{""addr:housenumber"": 6, ""addr:postcode"": 6, ""addr:street"": 6, ""building"": 6, ""source"": 6, ""addr:city"": 5, ""building:levels"": 5}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2770,Ancymon,https://www.openstreetmap.org/user/Ancymon,1593161,1,34,Poland,JOSM/1.5 (18700 pl),13,6,5,3,6,1,0,0,0,1,0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,"{""building"": 3, ""amenity"": 1, ""opening_hours"": 1, ""service:bicycle:pump"": 1, ""name"": 1}","{""landuse"": 3, ""barrier"": 3, ""name"": 3, ""building"": 2, ""access"": 1, ""amenity"": 1, ""parking"": 1, ""addr:city"": 1, ""addr:city:simc"": 1, ""addr:housenumber"": 1, ""addr:postcode"": 1, ""addr:street"": 1, ""addr:street:sym_ul"": 1, ""office"": 1, ""source:addr"": 1, ""website"": 1, ""building:levels"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2771,Kathyaus,https://www.openstreetmap.org/user/Kathyaus,1225312,3,34,Ecuador,JOSM/1.5 (18700 en_AU),11,7,10,1,3,2,0,0,0,0,0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,"{""building"": 1}","{""highway"": 3}","#hotosm-project-14455,#MeninasdaGEO,#MapeadoresLivres,#Umbraosm",2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2772,Rainermr,https://www.openstreetmap.org/user/Rainermr,162414,11,34,Germany,JOSM/1.5 (18700 de),0,0,0,8,8,0,0,18,0,0,0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,"{""highway"": 8, ""name"": 6, ""surface"": 6, ""maxspeed"": 4, ""lanes"": 3, ""ref"": 3, ""bicycle"": 2, ""foot"": 2, ""segregated"": 2, ""lit"": 2, ""lcn"": 1, ""cycleway:both"": 1, ""maxspeed:source"": 1, ""old_ref"": 1, ""sidewalk"": 1, ""source:maxspeed"": 1}","{""name"": 21, ""route"": 18, ""type"": 18, ""network"": 16, ""ref"": 13, ""highway"": 8, ""operator"": 8, ""rcn"": 8, ""rcn_ref"": 8, ""surface"": 6, ""maxspeed"": 4, ""lanes"": 3, ""bicycle"": 2, ""foot"": 2, ""lit"": 2, ""segregated"": 2, ""from"": 2, ""network:short"": 2, ""network:wikidata"": 2, ""network:wikipedia"": 2, ""public_transport:version"": 2, ""to"": 2, ""destination"": 2, ""detour"": 2, ""cycleway:both"": 1, ""maxspeed:source"": 1, ""lcn"": 1, ""old_ref"": 1, ""sidewalk"": 1, ""source:maxspeed"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2773,kromuchi,https://www.openstreetmap.org/user/kromuchi,1620430,4,34,Germany,StreetComplete 52.0,0,0,0,0,34,0,0,0,0,0,0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,{},"{""highway"": 34, ""surface"": 34, ""maxspeed"": 33, ""name"": 33, ""source:maxspeed"": 31, ""lit"": 28, ""cycleway:both"": 27, ""zone:traffic"": 25, ""sidewalk"": 20, ""lanes"": 18, ""priority_road"": 14, ""width"": 13, ""sidewalk:right"": 11, ""sidewalk:left"": 10, ""lane_markings"": 10, ""oneway"": 8, ""smoothness"": 6, ""ref"": 6, ""parking:lane:right"": 5, ""junction"": 4, ""parking:lane:left"": 4, ""turn:lanes:backward"": 4, ""parking:lane:both"": 3, ""source:width"": 3, ""cycleway:right"": 3, ""lanes:backward"": 3, ""lanes:forward"": 3, ""foot"": 3, ""hazard"": 3, ""parking:lane:both:parallel"": 2, ""sidewalk:both:surface"": 2, ""cycleway:left"": 2, ""sidewalk:left:surface"": 2, ""sidewalk:right:surface"": 1, ""maxspeed:hazmat:backward"": 1, ""cycleway:right:segregated"": 1, ""overtaking"": 1, ""maxspeed:forward:conditional"": 1, ""turn:lanes"": 1, ""parking:lane:right:parallel"": 1, ""parking:condition:right:capacity"": 1, ""cycleway:right:lane"": 1, ""destination"": 1, ""destination:symbol"": 1, ""maxspeed:conditional"": 1, ""bicycle"": 1, ""traffic_sign"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2774,rogerpueyo,https://www.openstreetmap.org/user/rogerpueyo,168779,1,34,Spain,JOSM/1.5 (18702 ca),13,4,8,4,4,1,0,0,0,0,0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,"{""name"": 4, ""highway"": 3, ""alt_name"": 2, ""name:ca"": 2, ""service"": 2, ""surface"": 2, ""place"": 1}","{""access"": 2, ""bicycle"": 2, ""cycleway"": 2, ""foot"": 2, ""highway"": 2, ""lane_markings"": 2, ""maxspeed"": 2, ""name"": 2, ""name:ca"": 2, ""oneway"": 2, ""surface"": 2, ""building"": 2, ""alt_name"": 1, ""old_name"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2775,Furdrien,https://www.openstreetmap.org/user/Furdrien,6696140,1,34,France,JOSM/1.5 (18678 fr),0,8,0,9,4,0,6,7,0,0,8,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,"{""name"": 10, ""highway"": 9, ""ref"": 9, ""surface"": 6, ""brand"": 6, ""colour"": 6, ""network"": 6, ""opening_date"": 6, ""operator"": 6, ""type"": 6, ""junction"": 4, ""noname"": 4, ""from"": 4, ""public_transport:version"": 4, ""ref:FR:STIF:direction_id"": 4, ""route"": 4, ""to"": 4, ""network:wikidata"": 4, ""source"": 3, ""via"": 2, ""ref:FR:STIF"": 2, ""route_master"": 2, ""maxspeed"": 1, ""sidewalk"": 1, ""zone:maxspeed"": 1, ""access"": 1, ""oneway"": 1, ""psv"": 1}","{""name"": 17, ""bus"": 8, ""highway"": 8, ""public_transport"": 8, ""ref"": 8, ""route"": 7, ""type"": 7, ""from"": 6, ""network"": 6, ""operator"": 6, ""public_transport:version"": 6, ""ref:FR:STIF:direction_id"": 6, ""to"": 6, ""STIF:zone"": 4, ""ref:FR:STIF"": 4, ""route_ref"": 4, ""network:wikidata"": 4, ""surface"": 3, ""ref:FR:STIF:stop_id"": 2, ""by_night"": 2, ""network:wikipedia"": 2, ""colour"": 2, ""maxspeed"": 1, ""sidewalk"": 1, ""zone:maxspeed"": 1, ""junction"": 1, ""noname"": 1, ""source"": 1, ""access"": 1, ""oneway"": 1, ""psv"": 1}",#CartobusPoissyLesMureaux,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2776,Diego Sanguinetti,https://www.openstreetmap.org/user/Diego%20Sanguinetti,309382,1,34,Peru,iD 2.25.1,21,6,0,4,3,0,0,0,0,0,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"{""building"": 2, ""barrier"": 2, ""name"": 1}","{""name"": 2, ""addr:city"": 1, ""addr:street"": 1, ""amenity"": 1, ""operator"": 1, ""operator:type"": 1, ""building"": 1, ""building:levels"": 1, ""access"": 1, ""highway"": 1, ""service"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2777,charl3s,https://www.openstreetmap.org/user/charl3s,8019013,3,34,Poland,iD 2.25.1,13,5,4,2,10,0,0,0,0,0,0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,"{""highway"": 1, ""landuse"": 1, ""name"": 1}","{""name"": 7, ""addr:city"": 4, ""addr:postcode"": 4, ""highway"": 3, ""surface"": 3, ""landuse"": 3, ""leisure"": 2, ""addr:city:simc"": 2, ""addr:housenumber"": 2, ""addr:street"": 2, ""building"": 2, ""source:addr"": 2, ""addr:street:sym_ul"": 1, ""office"": 1, ""phone"": 1, ""website"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2778,Amin5876,https://www.openstreetmap.org/user/Amin5876,11783056,2,34,Iran (Islamic Republic of),iD 2.25.1,23,1,1,2,3,0,2,0,2,0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"{""restriction"": 2, ""type"": 2, ""barrier"": 1, ""material"": 1, ""description"": 1, ""is_in:continent"": 1, ""is_in:country"": 1, ""is_in:state"": 1, ""name"": 1, ""place"": 1, ""population"": 1, ""wikidata"": 1, ""wikipedia"": 1}","{""name"": 4, ""description"": 3, ""highway"": 2, ""lanes"": 2, ""maxspeed"": 2, ""name:en"": 2, ""name:fa"": 2, ""oneway"": 2, ""surface"": 2, ""is_in:continent"": 1, ""is_in:country"": 1, ""is_in:state"": 1, ""place"": 1, ""population"": 1, ""wikidata"": 1, ""wikipedia"": 1, ""destination"": 1, ""lit"": 1, ""maxspeed:type"": 1, ""landuse"": 1, ""natural"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2779,Edi Mendez,https://www.openstreetmap.org/user/Edi%20Mendez,16581927,1,34,Mexico,iD 2.25.1,6,28,0,0,0,0,0,0,0,6,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""name"": 6, ""place"": 6}","{""name"": 28, ""place"": 28, ""is_in"": 24, ""population"": 10, ""source"": 7, ""wikidata"": 7, ""alt_name"": 6, ""wikipedia"": 4, ""addr:postcode"": 2, ""website"": 2, ""addr:city"": 1, ""population:date"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2780,Jo321,https://www.openstreetmap.org/user/Jo321,14969090,1,34,Germany,iD 2.25.1,13,17,0,0,4,0,0,0,0,7,4,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"{""description"": 7, ""man_made"": 7}","{""bicycle"": 6, ""highway"": 6, ""segregated"": 6, ""foot"": 4, ""oneway"": 4, ""surface"": 4, ""traffic_sign:forward"": 4, ""crossing"": 2, ""crossing:island"": 2, ""crossing_ref"": 2, ""tactile_paving"": 2, ""man_made"": 1, ""barrier"": 1, ""kerb"": 1, ""smoothness"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2781,free_as_a_bird,https://www.openstreetmap.org/user/free_as_a_bird,39966,21,34,Germany,"iD 2.25.1,StreetComplete 52.0",1,19,1,0,13,0,0,0,0,1,19,0.0,12.0,0.0,3.0,0.0,0.0,0.0,3.0,"{""addr:city"": 1, ""addr:housenumber"": 1, ""addr:postcode"": 1, ""addr:street"": 1, ""brand"": 1, ""brand:wikidata"": 1, ""name"": 1, ""shop"": 1, ""website"": 1}","{""addr:housenumber"": 20, ""addr:street"": 20, ""name"": 20, ""addr:city"": 19, ""addr:country"": 18, ""addr:postcode"": 18, ""brand"": 18, ""brand:wikidata"": 18, ""shop"": 17, ""opening_hours"": 12, ""building"": 12, ""wheelchair"": 10, ""level"": 7, ""website"": 7, ""lastcheck"": 4, ""phone"": 4, ""operator"": 4, ""building:levels"": 4, ""button_operated"": 3, ""crossing"": 3, ""crossing:island"": 3, ""highway"": 3, ""tactile_paving"": 3, ""traffic_signals:sound"": 3, ""old_name"": 3, ""amenity"": 3, ""brand:wikipedia"": 3, ""contact:website"": 3, ""toilets:wheelchair"": 2, ""traffic_signals:vibration"": 2, ""check_date:opening_hours"": 2, ""source"": 2, ""contact:phone"": 2, ""email"": 2, ""addr:housename"": 1, ""opening_hours:url"": 1, ""source:opening_hours"": 1, ""vending"": 1, ""official_name"": 1, ""drink:club-mate"": 1, ""elevator"": 1, ""max_level"": 1, ""min_level"": 1, ""roof:shape"": 1, ""source:outline"": 1, ""nohousenumber"": 1, ""check_date"": 1, ""max_age"": 1, ""min_age"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2782,TheUKHighStreet,https://www.openstreetmap.org/user/TheUKHighStreet,9088405,21,34,U.K. of Great Britain and Northern Ireland,iD 2.25.1,4,17,3,1,9,0,0,0,0,0,14,1.0,9.0,0.0,0.0,0.0,0.0,1.0,11.0,"{""addr:city"": 1, ""addr:housenumber"": 1, ""addr:postcode"": 1, ""addr:street"": 1, ""amenity"": 1, ""building"": 1, ""email"": 1, ""fhrs:id"": 1, ""name"": 1, ""phone"": 1, ""website"": 1}","{""name"": 22, ""addr:city"": 22, ""addr:postcode"": 22, ""addr:street"": 22, ""addr:housenumber"": 21, ""amenity"": 11, ""shop"": 11, ""website"": 10, ""fhrs:id"": 10, ""building"": 9, ""phone"": 5, ""opening_hours"": 3, ""contact:facebook"": 3, ""cuisine"": 3, ""source:addr"": 3, ""email"": 2, ""wikidata"": 2, ""takeaway"": 1, ""office"": 1, ""addr:country"": 1, ""brand"": 1, ""brand:wikidata"": 1, ""brand:wikipedia"": 1, ""healthcare"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2783,sttrMAPer,https://www.openstreetmap.org/user/sttrMAPer,1801201,4,34,Germany,"iD 2.25.1,StreetComplete 52.0",0,26,0,0,8,0,0,0,0,0,0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,{},"{""building"": 5, ""addr:city"": 4, ""addr:country"": 4, ""addr:housenumber"": 4, ""addr:postcode"": 4, ""addr:street"": 4, ""highway"": 3, ""surface"": 3, ""building:levels"": 3, ""roof:levels"": 3, ""service"": 2, ""construction"": 2, ""fixme"": 2, ""lane_markings"": 1, ""lit"": 1, ""maxspeed"": 1, ""name"": 1, ""name:etymology:wikidata"": 1, ""source:maxspeed"": 1, ""zone:traffic"": 1, ""roof:material"": 1, ""roof:shape"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2784,laurent-38,https://www.openstreetmap.org/user/laurent-38,3909835,6,34,France,JOSM/1.5 (18700 fr),6,19,0,0,9,0,0,0,0,6,8,0.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,"{""line_management"": 2, ""operator"": 2, ""power"": 2, ""name"": 2, ""crossing"": 1, ""crossing:markings"": 1, ""highway"": 1, ""colour"": 1, ""emergency"": 1, ""fire_hydrant:position"": 1, ""fire_hydrant:type"": 1, ""ref"": 1, ""shop"": 1, ""amenity"": 1, ""brand"": 1, ""brand:wikipedia"": 1, ""post_office"": 1, ""ref:FR:LaPoste"": 1, ""source"": 1, ""wheelchair"": 1}","{""operator"": 12, ""power"": 12, ""name"": 6, ""operator:wikidata"": 5, ""voltage"": 5, ""highway"": 4, ""line_management"": 3, ""building"": 3, ""location"": 3, ""source"": 3, ""substation"": 3, ""oneway"": 3, ""location:transition"": 2, ""material"": 2, ""bicycle"": 2, ""oneway:bicycle"": 2, ""source:date"": 2, ""vehicle"": 2, ""amenity"": 1, ""healthcare"": 1, ""line_attachment"": 1, ""ref"": 1, ""maxspeed"": 1, ""surface"": 1, ""cables"": 1, ""wires"": 1, ""chemin"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2785,Erez999,https://www.openstreetmap.org/user/Erez999,13800267,1,34,Israel,iD 2.25.1,11,20,0,2,1,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"{""building"": 2, ""payment:cash"": 1, ""payment:debit_cards"": 1, ""shop"": 1, ""amenity"": 1}","{""amenity"": 1, ""building"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2786,looniverse,https://www.openstreetmap.org/user/looniverse,329294,9,34,Germany,"StreetComplete 52.0,JOSM/1.5 (18700 de)",13,5,0,3,13,0,0,0,0,2,1,2.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,"{""access"": 2, ""building"": 2, ""barrier"": 1, ""addr:city"": 1, ""addr:country"": 1, ""addr:housenumber"": 1, ""addr:postcode"": 1, ""addr:street"": 1, ""addr:suburb"": 1, ""highway"": 1}","{""highway"": 8, ""surface"": 7, ""name"": 6, ""smoothness"": 6, ""building"": 5, ""maxspeed"": 3, ""lit"": 2, ""lcn"": 2, ""source"": 2, ""width"": 2, ""lanes"": 2, ""old_ref"": 2, ""bicycle"": 2, ""addr:city"": 2, ""addr:housenumber"": 2, ""addr:street"": 2, ""kerb"": 1, ""foot"": 1, ""segregated"": 1, ""source:bicycle"": 1, ""wikidata"": 1, ""cycleway:both"": 1, ""zone:maxspeed"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2787,Flox2,https://www.openstreetmap.org/user/Flox2,559713,6,34,France,"iD 2.25.1,StreetComplete 52.0",5,6,1,3,16,1,1,1,0,0,4,2.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,"{""building"": 2, ""source"": 2, ""highway"": 1, ""name"": 1, ""type"": 1}","{""highway"": 16, ""access"": 10, ""name"": 9, ""bicycle"": 9, ""source"": 6, ""lit"": 3, ""surface"": 3, ""oneway"": 3, ""addr:city"": 2, ""addr:postcode"": 2, ""traffic_calming"": 1, ""STIF:zone"": 1, ""bus"": 1, ""public_transport"": 1, ""ref:FR:STIF"": 1, ""ref:FR:STIF:stop_id"": 1, ""route_ref"": 1, ""shelter"": 1, ""source:wheelchair"": 1, ""wheelchair"": 1, ""addr:country"": 1, ""addr:housenumber"": 1, ""addr:street"": 1, ""check_date"": 1, ""contact:linkedin"": 1, ""contact:youtube"": 1, ""email"": 1, ""fax"": 1, ""office"": 1, ""phone"": 1, ""twitter"": 1, ""website"": 1, ""amenity"": 1, ""capacity"": 1, ""charge"": 1, ""covered"": 1, ""description"": 1, ""fee"": 1, ""operator"": 1, ""payment:credit_cards"": 1, ""power"": 1, ""created_by"": 1, ""lane_markings"": 1, ""maxspeed:type"": 1, ""noexit"": 1, ""cycleway"": 1, ""foot"": 1, ""maxspeed"": 1, ""oneway:bicycle"": 1, ""ref:FR:FANTOIR"": 1, ""type"": 1, ""wikidata"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2788,azium,https://www.openstreetmap.org/user/azium,137048,3,34,U.K. of Great Britain and Northern Ireland,iD 2.25.1,8,21,0,1,4,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"{""bicycle"": 1, ""highway"": 1, ""horse"": 1}","{""name"": 3, ""designation"": 2, ""electrified"": 2, ""frequency"": 2, ""gauge"": 2, ""maxspeed"": 2, ""passenger"": 2, ""railway"": 2, ""ref"": 2, ""usage"": 2, ""voltage"": 2, ""building"": 1, ""passenger_lines"": 1, ""natural"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2789,Muhbuu,https://www.openstreetmap.org/user/Muhbuu,15717220,12,34,,"StreetComplete 52.0,Vespucci 18.1.5.0",14,1,0,7,12,0,0,0,0,5,1,0.0,0.0,6.0,11.0,0.0,0.0,3.0,2.0,"{""highway"": 6, ""amenity"": 3, ""backrest"": 3, ""maxspeed"": 2, ""name"": 2, ""source:maxspeed"": 2, ""board_type"": 1, ""information"": 1, ""tourism"": 1, ""covered"": 1, ""leisure"": 1, ""floating"": 1, ""man_made"": 1, ""mooring"": 1}","{""highway"": 11, ""maxspeed"": 5, ""name"": 5, ""source:maxspeed"": 5, ""surface"": 5, ""sidewalk"": 3, ""handrail"": 3, ""access"": 2, ""amenity"": 2, ""parking"": 2, ""ramp"": 2, ""crossing"": 1, ""crossing:island"": 1, ""description"": 1, ""tactile_paving"": 1, ""fee"": 1, ""parking:right"": 1, ""incline"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2790,Fischklops,https://www.openstreetmap.org/user/Fischklops,19045223,10,34,Germany,StreetComplete 52.0,0,7,0,0,27,0,0,0,0,0,7,0.0,12.0,0.0,13.0,0.0,0.0,0.0,6.0,{},"{""highway"": 13, ""surface"": 13, ""building"": 12, ""oneway"": 8, ""service"": 8, ""amenity"": 6, ""check_date"": 5, ""fee"": 4, ""name"": 4, ""de:strassenschluessel"": 3, ""maxspeed"": 3, ""wheelchair"": 2, ""width"": 2, ""barrier"": 1, ""cycle_barrier"": 1, ""cycle_barrier:installation"": 1, ""recycling:glass"": 1, ""recycling:glass_bottles"": 1, ""recycling:paper"": 1, ""recycling_type"": 1, ""sidewalk"": 1, ""caravans"": 1, ""tents"": 1, ""tourism"": 1, ""note"": 1, ""wikidata"": 1, ""man_made"": 1, ""addr:city"": 1, ""addr:country"": 1, ""addr:housenumber"": 1, ""addr:postcode"": 1, ""addr:street"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2791,m_p_13,https://www.openstreetmap.org/user/m_p_13,2465271,11,34,Poland,StreetComplete 52.0,0,0,0,0,34,0,0,0,0,0,0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,{},"{""highway"": 34, ""surface"": 32, ""tracktype"": 18, ""name"": 15, ""smoothness"": 10, ""bicycle"": 7, ""sidewalk"": 6, ""source"": 3, ""check_date:surface"": 3, ""bridge"": 3, ""layer"": 3}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2792,oleb,https://www.openstreetmap.org/user/oleb,213860,22,34,France,StreetComplete 52.0,0,14,0,0,20,0,0,0,0,0,14,0.0,1.0,0.0,22.0,0.0,0.0,0.0,6.0,{},"{""highway"": 22, ""name"": 16, ""surface"": 16, ""source"": 12, ""maxspeed"": 8, ""amenity"": 6, ""bicycle"": 6, ""width"": 6, ""handrail"": 6, ""lit"": 5, ""check_date"": 4, ""lane_markings"": 4, ""ramp"": 4, ""tactile_paving"": 3, ""crossing"": 2, ""crossing:island"": 2, ""crossing_ref"": 2, ""information"": 2, ""tourism"": 2, ""bench"": 2, ""bin"": 2, ""bus"": 2, ""public_transport"": 2, ""ref:FR:STIF"": 2, ""route_ref"": 2, ""shelter"": 2, ""recycling:clothes"": 2, ""recycling:shoes"": 2, ""recycling_type"": 2, ""barrier"": 2, ""cycle_barrier"": 2, ""foot"": 2, ""vehicle"": 2, ""backrest"": 2, ""incline"": 2, ""board_type"": 1, ""map_size"": 1, ""operator"": 1, ""dispensing"": 1, ""healthcare"": 1, ""opening_hours"": 1, ""opening_hours:covid19"": 1, ""cycle_barrier:installation"": 1, ""cycleway:right"": 1, ""lanes"": 1, ""oneway"": 1, ""ref"": 1, ""area"": 1, ""access"": 1, ""leisure"": 1, ""building"": 1, ""step_count"": 1, ""service"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2793,tg4567,https://www.openstreetmap.org/user/tg4567,12500589,9,33,"Germany,Netherlands,Turkey","iD 2.25.1,OsmAnd~ 4.3.8",4,7,0,0,11,0,0,11,0,4,7,0.0,6.0,1.0,0.0,0.0,0.0,1.0,5.0,"{""name"": 2, ""website"": 2, ""natural"": 2, ""addr:city"": 1, ""addr:district"": 1, ""addr:housenumber"": 1, ""addr:neighbourhood"": 1, ""addr:postcode"": 1, ""addr:street"": 1, ""amenity"": 1, ""alt_name"": 1, ""bus"": 1, ""highway"": 1, ""network"": 1, ""network:wikidata"": 1, ""public_transport"": 1, ""ref"": 1}","{""name"": 28, ""wikimedia_commons"": 14, ""wikidata"": 13, ""wikipedia"": 12, ""website"": 11, ""from"": 11, ""network"": 11, ""network:wikidata"": 11, ""operator"": 11, ""ref"": 11, ""route"": 11, ""to"": 11, ""type"": 11, ""addr:city"": 6, ""addr:housenumber"": 6, ""addr:postcode"": 6, ""addr:street"": 6, ""building"": 6, ""amenity"": 5, ""start_date"": 4, ""religion"": 4, ""tourism"": 3, ""source"": 3, ""historic"": 3, ""heritage"": 3, ""leisure"": 3, ""denomination"": 3, ""addr:country"": 3, ""shop"": 2, ""artist_name"": 2, ""wheelchair"": 2, ""url"": 2, ""building:architecture"": 2, ""name:it"": 2, ""name:ru"": 2, ""phone"": 2, ""source:date"": 2, ""building:use"": 2, ""heritage:operator"": 2, ""opening_hours"": 1, ""artwork_type"": 1, ""image"": 1, ""image:0"": 1, ""image:1"": 1, ""mapillary"": 1, ""description"": 1, ""inscription"": 1, ""memorial"": 1, ""place"": 1, ""church:style"": 1, ""name:en"": 1, ""name:fi"": 1, ""name:fr"": 1, ""name:nl"": 1, ""name:pl"": 1, ""name:zh"": 1, ""facebook"": 1, ""opening_hours:url"": 1, ""heritage:ref"": 1, ""heritage:since"": 1, ""old_name"": 1, ""building:material"": 1, ""construction_date"": 1, ""height"": 1, ""man_made"": 1, ""roof:material"": 1, ""roof:shape"": 1, ""tower:construction"": 1, ""tower:type"": 1, ""email"": 1, ""ref:bag"": 1, ""ref:rce"": 1, ""barrier"": 1, ""landuse"": 1, ""addr:district"": 1, ""addr:housename"": 1, ""addr:neighbourhood"": 1, ""building:levels"": 1, ""note"": 1, ""public_transport:version"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2794,lzur,https://www.openstreetmap.org/user/lzur,67033,3,33,Poland,JOSM/1.5 (18700 pl),18,1,2,4,7,1,0,0,0,4,1,1.0,5.0,1.0,2.0,0.0,0.0,3.0,4.0,"{""shop"": 3, ""amenity"": 3, ""name"": 2, ""entrance"": 1, ""website"": 1, ""highway"": 1, ""building"": 1, ""parking_space"": 1, ""parking"": 1}","{""building"": 5, ""amenity"": 4, ""addr:city"": 4, ""addr:housenumber"": 4, ""name"": 3, ""addr:postcode"": 3, ""addr:street"": 2, ""building:levels"": 2, ""addr:place"": 2, ""opening_hours"": 2, ""phone"": 2, ""website"": 2, ""source:addr"": 2, ""highway"": 2, ""dispensing"": 1, ""healthcare"": 1, ""ref:csioz"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2795,Black Tusk,https://www.openstreetmap.org/user/Black%20Tusk,4910264,4,33,United States of America,iD 2.25.1,16,7,2,1,7,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,"{""area"": 1, ""landuse"": 1}","{""highway"": 3, ""natural"": 2, ""landuse"": 2}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
2796,Lodae,https://www.openstreetmap.org/user/Lodae,14333191,17,33,Germany,StreetComplete 52.0,0,5,0,0,28,0,0,0,0,0,5,0.0,17.0,0.0,11.0,0.0,0.0,0.0,2.0,{},"{""building"": 17, ""highway"": 11, ""name"": 10, ""surface"": 10, ""addr:housenumber"": 8, ""sidewalk"": 7, ""addr:city"": 7, ""addr:country"": 7, ""addr:postcode"": 7, ""maxspeed"": 4, ""addr:place"": 4, ""addr:suburb"": 4, ""addr:street"": 4, ""maxspeed:type"": 3, ""tourism"": 2, ""barrier"": 2, ""amenity"": 2, ""width"": 2, ""lit"": 2, ""cycleway:both"": 2, ""building:levels"": 2, ""handrail"": 2, ""incline"": 2, ""ramp"": 2, ""check_date"": 1, ""information"": 1, ""cycle_barrier"": 1, ""lane_markings"": 1, ""smoothness"": 1, ""opening_hours"": 1, ""website"": 1, ""zoo"": 1, ""roof:levels"": 1, ""step_count"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
